Tarih;PM10;SO2;CO;NO2;NOX;NO;HavaSicakligi;BagilNem;PM25;IstasyonTipi;Gece/Gunduz;Haftasonu/Haftaici
27.07.2016 00:00;36,46;8,89;443,11;30,78;35,26;4,48;24,21;41,62;15,68;Trafik;Gece;Haftaici
26.07.2016 12:00;31,29;11,76;605,36;41,42;50,72;9,3;27,82;28,34;9,39;Trafik;Gunduz;Haftaici
26.07.2016 00:00;35,52;3,08;1995,63;28,88;31,17;2,29;23,35;43,07;14,55;Trafik;Gece;Haftaici
25.07.2016 12:00;21,84;4,68;159,3;27,58;28,85;1,27;26,71;29,95;12,96;Trafik;Gunduz;Haftaici
24.07.2016 00:00;28,45;0,48;1701,08;13,22;13,83;0,61;22,63;40,12;8,28;Trafik;Gece;Haftasonu 
23.07.2016 00:00;36,24;2,66;445,34;44,27;57,52;13,25;23,11;44,8;12,32;Trafik;Gece;Haftasonu 
22.07.2016 00:00;33,97;4,35;1863,04;27,57;32,77;5,2;22,88;48,77;15,07;Trafik;Gece;Haftaici
21.07.2016 12:00;45,19;5,5;1239,99;30,74;33,71;2,97;26,37;38,3;18,03;Trafik;Gunduz;Haftaici
21.07.2016 00:00;29,7;4,65;506,86;23,95;27,28;3,33;23,42;49,85;13,66;Trafik;Gece;Haftaici
20.07.2016 12:00;37,48;3,93;1160,07;29,68;33,1;3,41;26,51;37,15;13,64;Trafik;Gunduz;Haftaici
20.07.2016 00:00;26,23;7,21;1880;17,07;19,1;2,03;22,95;47,1;6,39;Trafik;Gece;Haftaici
19.07.2016 12:00;36,24;8,97;240,21;28,09;31,71;3,62;26,56;36,08;18,7;Trafik;Gunduz;Haftaici
18.07.2016 12:00;59,04;12,92;1857,61;43,07;47,33;4,26;29,44;32,29;32,04;Trafik;Gunduz;Haftaici
18.07.2016 00:00;76,69;12,77;2036,64;96,84;144,73;47,89;26,66;30,05;34,09;Trafik;Gece;Haftaici
17.07.2016 12:00;48,55;9,97;304,23;75,1;111,67;36,57;31,3;23,6;22,79;Trafik;Gunduz;Haftasonu 
17.07.2016 00:00;34,63;7,5;502,13;44,62;49,86;5,24;26,81;28,83;13,81;Trafik;Gece;Haftasonu 
16.07.2016 12:00;32,78;35,38;1623,35;53,18;57,94;4,77;31,13;21,58;15,11;Trafik;Gunduz;Haftasonu 
16.07.2016 00:00;86,67;14,24;2722,63;72,93;116,42;43,49;25,05;30,33;33,17;Trafik;Gece;Haftasonu 
14.07.2016 12:00;34,97;12,14;1637,99;67,62;89,84;22,22;29,82;24,71;18,11;Trafik;Gunduz;Haftaici
14.07.2016 00:00;68,68;12,07;2110,53;83,28;118,54;35,26;24,55;32;21,45;Trafik;Gece;Haftaici
13.07.2016 12:00;39,45;11,14;545,3;69,26;101,17;31,91;28,85;24,36;15,41;Trafik;Gunduz;Haftaici
12.07.2016 12:00;19,73;5,19;1272,15;30,63;32,36;1,73;26,85;27,94;7,33;Trafik;Gunduz;Haftaici
12.07.2016 00:00;28,97;2,74;2237,15;22,54;24,43;1,89;22,44;45,06;6,38;Trafik;Gece;Haftaici
11.07.2016 12:00;20,13;5,57;172,35;35,49;39,16;3,66;26;30,29;8,63;Trafik;Gunduz;Haftaici
10.07.2016 12:00;29,68;11,46;1208,51;28,24;31,5;3,26;25,77;31,66;12,77;Trafik;Gunduz;Haftasonu 
10.07.2016 00:00;48,42;1,84;2380,91;55,21;70,89;15,68;22,19;38,67;15,05;Trafik;Gece;Haftasonu 
9.07.2016 12:00;17,69;2,24;531,93;33,69;35,72;2,03;25,66;28,67;3,91;Trafik;Gunduz;Haftasonu 
8.07.2016 12:00;18,45;5,14;624,51;20,36;22,35;1,99;24,42;34,58;9,58;Trafik;Gunduz;Haftaici
8.07.2016 00:00;26,38;5,51;1631,18;13,57;14,46;0,89;22,79;47,61;15,71;Trafik;Gece;Haftaici
7.07.2016 12:00;26,45;7,37;318,57;21,7;23,44;1,74;26,51;36,76;16,56;Trafik;Gunduz;Haftaici
6.07.2016 00:00;27,04;3,82;1925,77;10,97;11,4;0,43;23,05;48,35;10,36;Trafik;Gece;Haftaici
5.07.2016 12:00;22,46;5,63;554,04;17,01;18,46;1,45;26,14;35,34;7,16;Trafik;Gunduz;Haftaici
4.07.2016 12:00;19,26;5,75;1272,96;18,82;20,67;1,85;26,04;34,98;8,8;Trafik;Gunduz;Haftaici
4.07.2016 00:00;19,43;6,03;1456,52;17,03;17,89;0,87;23,62;49,87;8,38;Trafik;Gece;Haftaici
3.07.2016 12:00;24,1;8,36;207,21;26,84;29,44;2,59;27,04;37,5;11,82;Trafik;Gunduz;Haftasonu 
2.07.2016 00:00;45,39;7,32;2220,7;52,53;63,09;10,56;22,79;49,58;18,67;Trafik;Gece;Haftasonu 
1.07.2016 12:00;27,25;8,13;68;39,8;46,57;6,76;25,89;39,51;11,79;Trafik;Gunduz;Haftaici
30.06.2016 12:00;28,25;1,55;1158,1;42,93;48,16;5,23;25,37;41,83;16,19;Trafik;Gunduz;Haftaici
29.06.2016 12:00;39,05;7,1;179,48;46,41;53,09;6,68;24,73;46,48;23,42;Trafik;Gunduz;Haftaici
28.06.2016 12:00;47,06;8,04;2213,68;38,91;43,76;4,85;26,86;39,68;28,02;Trafik;Gunduz;Haftaici
28.06.2016 00:00;47,55;2,7;1927,37;55,68;65,14;9,47;23,31;50,29;18,97;Trafik;Gece;Haftaici
27.06.2016 12:00;57,8;5,54;486,07;38,56;43,05;4,48;26,89;39,1;21,62;Trafik;Gunduz;Haftaici
27.06.2016 00:00;52,51;4,37;596,95;60,62;77,13;16,51;25,85;38,48;24,12;Trafik;Gece;Haftaici
26.06.2016 12:00;39,29;3,4;1348,89;42,33;51,96;9,63;29,25;29,49;18,67;Trafik;Gunduz;Haftasonu 
26.06.2016 00:00;39,92;3,41;1512,98;22,66;24,11;1,45;24,92;42,97;16,41;Trafik;Gece;Haftasonu 
25.06.2016 12:00;43,96;7,03;95,81;29,69;33,48;3,78;27,9;33,48;21,71;Trafik;Gunduz;Haftasonu 
24.06.2016 12:00;36,34;10,68;1550,49;26,8;29,86;3,05;27,71;33,99;14,59;Trafik;Gunduz;Haftaici
24.06.2016 00:00;40,81;9,06;932,62;14,79;16,24;1,46;25,14;40,66;17,77;Trafik;Gece;Haftaici
19.06.2016 12:00;25,42;4,85;634,1;17,78;20,13;2,35;27,86;31,07;19,58;Trafik;Gunduz;Haftasonu 
19.06.2016 00:00;45,9;4,56;72,1;26,22;30,66;4,43;23,22;45,85;15,22;Trafik;Gece;Haftasonu 
18.06.2016 12:00;27,93;5,57;1439,55;18,26;20,66;2,4;26,74;33,69;12,92;Trafik;Gunduz;Haftasonu 
18.06.2016 00:00;21,72;3,85;953,3;17,07;19,08;2,01;22,36;46,48;11,05;Trafik;Gece;Haftasonu 
17.06.2016 12:00;22,65;4,68;457,69;20,39;23,14;2,75;26,1;32,78;8,46;Trafik;Gunduz;Haftaici
17.06.2016 00:00;44,83;3,06;70,67;34,81;46,86;12,06;21,58;45,55;18,19;Trafik;Gece;Haftaici
16.06.2016 12:00;26,42;4,18;582,6;25,77;31,64;5,87;25,52;34,59;13,9;Trafik;Gunduz;Haftaici
16.06.2016 00:00;47,85;2,46;131,73;43,37;57,56;14,19;21,14;49,09;22,42;Trafik;Gece;Haftaici
15.06.2016 12:00;26,77;5,52;403,78;26,43;30,13;3,7;24,17;38,28;12,88;Trafik;Gunduz;Haftaici
15.06.2016 00:00;72,27;8,25;501,28;33,38;66,13;32,75;21,16;54,28;25,35;Trafik;Gece;Haftaici
14.06.2016 12:00;44,23;6,89;706,34;40,5;59,88;19,38;21,62;54,68;16,38;Trafik;Gunduz;Haftaici
14.06.2016 00:00;47,27;8,57;206,34;25,52;30,17;4,64;23,93;35,96;24,48;Trafik;Gece;Haftaici
13.06.2016 12:00;41,01;7,98;2128,11;56,43;83,93;27,51;27,09;26,86;23,42;Trafik;Gunduz;Haftaici
13.06.2016 00:00;76,37;5,67;1279,26;49,01;65,44;16,43;22,07;37,3;27,11;Trafik;Gece;Haftaici
12.06.2016 12:00;38,99;8,98;2510,54;42,94;64,57;21,63;25,72;27,04;22,12;Trafik;Gunduz;Haftasonu 
12.06.2016 00:00;78,4;9,24;1532,79;40,82;63,61;22,79;20,95;45,36;35,75;Trafik;Gece;Haftasonu 
11.06.2016 12:00;44,91;7,95;2809,64;47,51;73,09;25,58;25,12;30,57;22,69;Trafik;Gunduz;Haftasonu 
11.06.2016 00:00;61,82;2,08;633,57;40,06;59,12;19,06;20,07;46,55;25,38;Trafik;Gece;Haftasonu 
10.06.2016 12:00;34,87;4,48;904,25;35,6;50,56;14,97;23,04;34,82;13,6;Trafik;Gunduz;Haftaici
10.06.2016 00:00;21,28;4,24;317,78;24,61;30,81;6,2;18,79;54,05;10,05;Trafik;Gece;Haftaici
9.06.2016 12:00;15,45;5,42;1041,84;17,16;18,6;1,44;20,53;45,38;5,79;Trafik;Gunduz;Haftaici
9.06.2016 00:00;12,11;2,44;368,58;10,85;12,28;1,42;17,95;56,26;3,8;Trafik;Gece;Haftaici
8.06.2016 12:00;19,68;4,19;456,2;18,7;21,54;2,84;19,01;55,46;7,59;Trafik;Gunduz;Haftaici
8.06.2016 00:00;16,92;7,69;701,24;18,07;21,03;2,96;18,77;60,51;5,97;Trafik;Gece;Haftaici
7.06.2016 12:00;24,48;8,55;1152,81;20,72;23,68;2,96;22,98;34,92;13,53;Trafik;Gunduz;Haftaici
7.06.2016 00:00;37,52;2,32;352,55;41,67;53,05;11,38;20,33;46,39;21,25;Trafik;Gece;Haftaici
6.06.2016 12:00;29,7;5,72;1,93;49,17;61,2;12,03;23,37;40,75;22,71;Trafik;Gunduz;Haftaici
6.06.2016 00:00;39,04;6,59;695,15;33,11;41,99;8,89;20,25;51,66;15,44;Trafik;Gece;Haftaici
5.06.2016 00:00;38,45;6,91;1614,2;46,02;65,04;19,03;20,13;47,48;22,45;Trafik;Gece;Haftasonu 
4.06.2016 00:00;40,21;7,52;1251,63;47,5;60,19;12,69;20,95;48,96;25,23;Trafik;Gece;Haftasonu 
3.06.2016 00:00;61,9;6,1;1520,97;47,7;64,17;16,47;22,17;51,82;33,22;Trafik;Gece;Haftaici
2.06.2016 12:00;69,44;11,55;949,9;45,45;66,83;21,38;26,26;34,53;59,79;Trafik;Gunduz;Haftaici
2.06.2016 00:00;72,73;7,95;817,65;50,51;73,98;23,46;21,87;53,84;51,88;Trafik;Gece;Haftaici
1.06.2016 12:00;68,72;13,47;703,43;36,39;41,59;5,19;25,28;38,89;47,72;Trafik;Gunduz;Haftaici
1.06.2016 00:00;83,3;7,31;1329,29;43,91;77,36;33,45;21,89;57,36;53,53;Trafik;Gece;Haftaici
31.05.2016 12:00;80,87;7,37;1700,04;45,24;74,31;29,07;24,66;44,8;59,13;Trafik;Gunduz;Haftaici
31.05.2016 00:00;58,2;8,63;1191,76;50,9;91,84;40,94;21,28;54,82;43,41;Trafik;Gece;Haftaici
30.05.2016 00:00;62,19;4,84;1453,06;45,09;91,93;46,83;19,11;59,03;44,59;Trafik;Gece;Haftaici
29.05.2016 00:00;29,38;9,33;1377,57;50,36;70,81;20,45;18,54;54,96;17,31;Trafik;Gece;Haftasonu 
27.05.2016 12:00;30,42;6,58;503,86;35,3;40,15;4,85;20,86;43,83;18,41;Trafik;Gunduz;Haftaici
26.05.2016 12:00;30,95;7,97;4404,67;37,29;43,32;6,03;20,45;44,71;18,53;Trafik;Gunduz;Haftaici
26.05.2016 00:00;54,86;3,85;970,31;52,53;84,16;31,63;17,69;57,79;36,88;Trafik;Gece;Haftaici
25.05.2016 00:00;47,47;7,5;3792,55;57,15;114,81;57,66;19,37;52,08;34,24;Trafik;Gece;Haftaici
24.05.2016 00:00;27,42;5,74;3899,69;42,33;71,62;29,29;18,04;55,11;15,17;Trafik;Gece;Haftaici
22.05.2016 12:00;25,2;6,28;1281,07;9,58;41,04;31,45;20,56;54,78;13,64;Trafik;Gunduz;Haftasonu 
22.05.2016 00:00;54,85;12,3;1213,62;38,28;95,3;57,02;20,56;50,23;38,95;Trafik;Gece;Haftasonu 
21.05.2016 12:00;39,39;7,74;662,12;25,35;60,35;35;23,42;36,49;27,94;Trafik;Gunduz;Haftasonu 
21.05.2016 00:00;58,27;11,48;827,03;66,61;121,04;54,42;18,67;46,49;40,89;Trafik;Gece;Haftasonu 
20.05.2016 00:00;64,85;7,49;1260,52;55,09;115,27;60,18;17,49;50,83;45,71;Trafik;Gece;Haftaici
19.05.2016 00:00;21,34;6,89;896,87;39,47;64,39;24,93;17,06;54,94;12,58;Trafik;Gece;Haftaici
18.05.2016 12:00;30,75;8,17;990,77;38,45;66,28;27,83;19,22;55,69;21,03;Trafik;Gunduz;Haftaici
18.05.2016 00:00;30,59;7,71;742,77;57,81;77,7;19,89;19,18;53,84;17,52;Trafik;Gece;Haftaici
17.05.2016 12:00;44,2;14,89;644,07;43,06;58,57;15,51;23,18;38,85;28,19;Trafik;Gunduz;Haftaici
17.05.2016 00:00;86,1;6,37;1120,25;58,83;131,82;72,99;19,66;50,65;38,63;Trafik;Gece;Haftaici
16.05.2016 12:00;58,6;5,94;593,78;24,8;59,26;34,46;22,53;38,74;30,65;Trafik;Gunduz;Haftaici
16.05.2016 00:00;33,18;7,81;1002,63;31,99;65,86;33,87;19,65;58,04;21,25;Trafik;Gece;Haftaici
15.05.2016 12:00;75,41;8;730,04;33;60,85;27,85;23,15;46,97;49,25;Trafik;Gunduz;Haftasonu 
14.05.2016 12:00;74,65;9,06;484,6;48,41;72,55;24,14;23,71;35,03;51,95;Trafik;Gunduz;Haftasonu 
14.05.2016 00:00;141,23;7,59;815,26;42,29;91,33;49,04;21,61;42,53;81,47;Trafik;Gece;Haftasonu 
13.05.2016 12:00;140,73;8,91;916,33;23,91;76,57;52,65;24,56;43,4;88,67;Trafik;Gunduz;Haftaici
13.05.2016 00:00;105,64;9,71;1200,38;39,63;92,44;52,8;21,31;54,94;62,5;Trafik;Gece;Haftaici
12.05.2016 12:00;67,92;10,54;972,12;42,76;91,72;48,96;22,46;42,74;41,81;Trafik;Gunduz;Haftaici
12.05.2016 00:00;80,16;9,95;1092,61;74,65;139,69;65,03;18,24;54,82;44,56;Trafik;Gece;Haftaici
11.05.2016 12:00;50,03;12,37;743,22;40,68;71,46;30,78;20,99;42,26;29,54;Trafik;Gunduz;Haftaici
11.05.2016 00:00;76,26;5,66;819,67;52,67;110,02;57,35;16,93;58,96;38,92;Trafik;Gece;Haftaici
10.05.2016 12:00;51,06;6,65;1245,78;42,83;70,54;27,71;19,07;52,9;32,26;Trafik;Gunduz;Haftaici
10.05.2016 00:00;24,61;4,98;894,16;75,94;98,78;22,83;18,52;58,11;15,52;Trafik;Gece;Haftaici
9.05.2016 12:00;36,66;6,53;560,52;32,52;57,98;25,46;21,93;37,24;19,81;Trafik;Gunduz;Haftaici
9.05.2016 00:00;66,29;5,22;853,81;61,33;112,81;51,48;18,11;52,18;41,89;Trafik;Gece;Haftaici
8.05.2016 12:00;38,41;5,35;666,6;28,37;51,96;23,59;20,69;41,27;22,45;Trafik;Gunduz;Haftasonu 
8.05.2016 00:00;66,73;6,65;1046,88;54,3;135,02;80,73;17,14;58,85;38,21;Trafik;Gece;Haftasonu 
7.05.2016 12:00;34,34;6,37;796,14;35,2;56,22;21,02;19,02;49,62;25,34;Trafik;Gunduz;Haftasonu 
7.05.2016 00:00;46,01;3,86;884,52;43,19;73,16;29,97;17,08;60,84;22,81;Trafik;Gece;Haftasonu 
5.05.2016 12:00;29,22;4,35;1542,93;29,03;53,42;24,4;18,23;52,9;16,52;Trafik;Gunduz;Haftaici
3.05.2016 00:00;51,66;9,07;713,63;60,68;76,87;16,19;20,72;44,49;26,14;Trafik;Gece;Haftaici
2.05.2016 00:00;27,58;5,19;391,3;43,43;48,71;5,28;18,53;46,09;12,05;Trafik;Gece;Haftaici
29.04.2016 12:00;46,53;10,61;1134,1;70,72;90,3;19,58;22,01;33,65;28,13;Trafik;Gunduz;Haftaici
29.04.2016 00:00;96,3;11,73;1066,13;74,67;142,28;67,61;17,28;49,97;66,91;Trafik;Gece;Haftaici
28.04.2016 00:00;85,7;9,18;623,91;61,49;101,03;39,54;15,92;52,07;47,26;Trafik;Gece;Haftaici
27.04.2016 12:00;47,43;10,61;1036,2;45,18;56,69;11,51;18,81;39,89;23,65;Trafik;Gunduz;Haftaici
26.04.2016 12:00;35,85;2,44;993,39;41,64;65,35;23,71;18,8;56,41;22,51;Trafik;Gunduz;Haftaici
26.04.2016 00:00;77,2;5,62;733,23;32,6;63,18;30,57;17,34;55,62;41,03;Trafik;Gece;Haftaici
25.04.2016 00:00;34,21;4,47;621,05;22,35;32,41;10,06;18,94;44,54;26,3;Trafik;Gece;Haftaici
24.04.2016 00:00;82,21;10,97;1099,94;39,62;74,99;35,36;20,17;37,24;49,03;Trafik;Gece;Haftasonu 
20.04.2016 12:00;67,08;7,38;589,41;37,61;48,79;11,18;25,57;27,99;33,96;Trafik;Gunduz;Haftaici
19.04.2016 12:00;97,44;7,74;1198,63;54,15;110,79;56,64;24,9;29,16;49,25;Trafik;Gunduz;Haftaici
19.04.2016 00:00;112,4;8,88;743,01;48,78;86,65;37,87;19,73;41,63;55,71;Trafik;Gece;Haftaici
18.04.2016 12:00;62,95;6,93;1065,38;53,5;99,78;46,29;24,29;27,39;30,91;Trafik;Gunduz;Haftaici
18.04.2016 00:00;100,22;8,41;657,63;41,03;74,07;33,05;18,83;40,54;43,82;Trafik;Gece;Haftaici
17.04.2016 12:00;49,38;13,58;913,02;43,61;77,77;34,16;23,4;28,67;27,27;Trafik;Gunduz;Haftasonu 
17.04.2016 00:00;90,98;6,68;922,06;42,22;74;31,79;17,79;44,58;49,56;Trafik;Gece;Haftasonu 
15.04.2016 12:00;98,06;8,64;489,14;37,61;53,91;16,3;21,82;35,9;53,44;Trafik;Gunduz;Haftaici
15.04.2016 00:00;88,21;6,47;1505,04;46,13;104,45;58,32;18,56;58,49;47,6;Trafik;Gece;Haftaici
14.04.2016 12:00;57,91;9;873,46;37;52,74;15,74;21,41;44,02;29,93;Trafik;Gunduz;Haftaici
14.04.2016 00:00;69,99;6,06;737,58;35;67,61;32,61;17,53;54,81;39,67;Trafik;Gece;Haftaici
13.04.2016 12:00;43,21;7,82;613,25;31,52;44,29;12,78;20,74;40,08;23,2;Trafik;Gunduz;Haftaici
13.04.2016 00:00;59,31;5,78;1104,84;40,11;91,17;51,06;17,1;56,3;36,39;Trafik;Gece;Haftaici
12.04.2016 12:00;26,31;5,89;492,97;25,94;33,2;7,26;18,31;52,26;13,6;Trafik;Gunduz;Haftaici
12.04.2016 00:00;30,16;5,81;427,21;21,6;27,06;5,46;17,34;56,17;20,64;Trafik;Gece;Haftaici
11.04.2016 12:00;51,32;5,84;478,06;26,22;34,43;8,21;20,13;41,52;26,1;Trafik;Gunduz;Haftaici
11.04.2016 00:00;50,79;8,09;999,13;31,68;49,89;18,21;17,91;57,98;37,18;Trafik;Gece;Haftaici
10.04.2016 00:00;72,61;9,94;802,07;28,17;42,68;14,5;19,3;54,11;36,31;Trafik;Gece;Haftasonu 
9.04.2016 12:00;145,99;5,83;803,9;23,36;32,52;9,17;24,13;33,45;78,53;Trafik;Gunduz;Haftasonu 
9.04.2016 00:00;128,93;10,92;978,88;49,69;95,26;45,57;19,83;37,62;64,12;Trafik;Gece;Haftasonu 
8.04.2016 12:00;89,44;8,74;1101,81;40,57;80,29;39,73;23,86;30,03;41,55;Trafik;Gunduz;Haftaici
8.04.2016 00:00;136,25;13,06;995,71;51,94;92,62;40,68;19,26;41,59;61,51;Trafik;Gece;Haftaici
7.04.2016 12:00;105,67;10,52;1129,49;49,05;74,01;24,96;23,56;30,28;52,27;Trafik;Gunduz;Haftaici
7.04.2016 00:00;130,45;11,88;723,99;48,89;81,44;32,56;18,35;39,51;65,31;Trafik;Gece;Haftaici
6.04.2016 12:00;128,25;11,58;1338,04;55,05;113,18;58,13;22,97;28,38;59,71;Trafik;Gunduz;Haftaici
5.04.2016 12:00;124,11;15,15;1312,75;64,03;130,26;66,23;22,06;28,67;65,4;Trafik;Gunduz;Haftaici
5.04.2016 00:00;114,22;26,38;803,32;49,98;90,95;40,98;16,31;41,28;55,78;Trafik;Gece;Haftaici
4.04.2016 12:00;132,6;17,62;1221,4;58,32;119,97;61,64;20,6;28,85;62,04;Trafik;Gunduz;Haftaici
2.04.2016 12:00;55,6;19,75;809,81;33,85;43,21;9,36;21,55;36,18;30,01;Trafik;Gunduz;Haftasonu 
2.04.2016 00:00;116,81;17,26;933,15;50,11;102,14;52,03;17,22;44,42;59,23;Trafik;Gece;Haftasonu 
1.04.2016 12:00;95,87;11,93;1398,97;52,37;117,34;64,97;21,47;31,06;47,22;Trafik;Gunduz;Haftaici
1.04.2016 00:00;100,92;14,02;956,24;49,23;86,22;36,98;16,11;45,78;57,36;Trafik;Gece;Haftaici
30.03.2016 12:00;159,35;13,76;4002,75;56,54;118;61,46;18,05;41,01;76,38;Trafik;Gunduz;Haftaici
30.03.2016 00:00;115,77;15,01;1562,11;58,45;145,12;86,67;13,81;51,58;73,84;Trafik;Gece;Haftaici
29.03.2016 12:00;51,94;13,41;584,09;50,03;79,29;29,26;15,82;38,86;26,85;Trafik;Gunduz;Haftaici
23.03.2016 12:00;52,43;5,66;536,03;32,7;48,34;15,64;21,39;28,26;23,92;Trafik;Gunduz;Haftaici
23.03.2016 00:00;87,82;13,39;1266,83;42,28;85,67;43,39;18,12;39,97;45,06;Trafik;Gece;Haftaici
22.03.2016 12:00;58,05;12,12;709,13;53,46;84,57;31,11;19,35;38,23;31,2;Trafik;Gunduz;Haftaici
22.03.2016 00:00;103,77;29,35;902,49;57,51;108,52;51,02;14,78;50,02;69,25;Trafik;Gece;Haftaici
21.03.2016 12:00;79,6;18,38;1546,83;59,37;129,09;69,72;16,14;42,69;49,82;Trafik;Gunduz;Haftaici
21.03.2016 00:00;46,03;13,28;1263,53;34,15;51,02;16,87;13,04;50,82;31,54;Trafik;Gece;Haftaici
19.03.2016 12:00;80,32;6,34;1930,93;69,99;144,49;74,49;14,66;67,56;62,77;Trafik;Gunduz;Haftasonu 
19.03.2016 00:00;78,24;10,61;830,3;56,01;103,99;47,98;13,78;56,11;40,78;Trafik;Gece;Haftasonu 
18.03.2016 12:00;58,55;14,95;1483,09;57,92;114,71;56,79;15,8;37,01;35,85;Trafik;Gunduz;Haftaici
18.03.2016 00:00;87,67;10,62;1989,12;46,16;104,27;58,11;11,75;52,64;61,68;Trafik;Gece;Haftaici
17.03.2016 12:00;52,02;11,22;1199,45;48,32;93,72;45,39;13,6;42,17;34,07;Trafik;Gunduz;Haftaici
17.03.2016 00:00;39,38;9,17;887,49;27,01;37,96;10,96;11,64;49,63;28,7;Trafik;Gece;Haftaici
16.03.2016 12:00;31,12;6,73;310;25,14;33,53;8,39;13,47;42,56;19,39;Trafik;Gunduz;Haftaici
16.03.2016 00:00;19,64;4,92;441,77;17,71;24,25;6,54;12,58;48,31;14,84;Trafik;Gece;Haftaici
14.03.2016 12:00;36,82;6,91;859,56;37,78;54,22;16,44;14,43;65,29;24,96;Trafik;Gunduz;Haftaici
14.03.2016 00:00;35,53;9,51;1084,63;20,38;26,47;6,09;16,76;53,18;20,22;Trafik;Gece;Haftaici
13.03.2016 12:00;54,35;10,18;2100,21;33,75;42,26;8,52;20,32;34,71;30,37;Trafik;Gunduz;Haftasonu 
13.03.2016 00:00;97,62;15,09;1106,6;40,82;73,39;32,57;15,82;46,53;58,92;Trafik;Gece;Haftasonu 
12.03.2016 12:00;97,92;19,64;2338,38;58,14;135,97;77,82;18,74;36,5;56,95;Trafik;Gunduz;Haftasonu 
12.03.2016 00:00;86,75;12,03;934,13;49,15;82,79;33,65;14,68;47,64;57,14;Trafik;Gece;Haftasonu 
11.03.2016 12:00;88,07;14,61;1798,64;59,6;144,28;84,68;17,18;39;49,94;Trafik;Gunduz;Haftaici
10.03.2016 12:00;101,05;16,1;1763,52;64,03;157,58;93,55;16,85;46,85;62,28;Trafik;Gunduz;Haftaici
10.03.2016 00:00;90,15;13,19;1487,75;47,61;82,86;35,25;18,05;39,1;53,29;Trafik;Gece;Haftaici
9.03.2016 12:00;73,03;17,57;2335,42;49,67;84,22;34,55;20,79;29,69;44,65;Trafik;Gunduz;Haftaici
9.03.2016 00:00;107,01;14,02;1264,67;49,42;99,41;49,99;16,03;45,63;58,65;Trafik;Gece;Haftaici
8.03.2016 12:00;127,22;18,33;2460,58;66,3;164,08;97,78;19,48;35,16;69,16;Trafik;Gunduz;Haftaici
8.03.2016 00:00;119,46;16,92;1106,29;51,52;107,24;55,72;15,1;48,81;65,07;Trafik;Gece;Haftaici
7.03.2016 12:00;84,18;14,49;1604,42;54,57;115,38;60,82;18,49;37,55;48,5;Trafik;Gunduz;Haftaici
7.03.2016 00:00;116,27;13,58;889,52;46,75;94,84;48,1;13,88;55,68;71,91;Trafik;Gece;Haftaici
6.03.2016 12:00;70,42;15,99;1257,82;50,52;113;62,48;16,52;47,44;44,8;Trafik;Gunduz;Haftasonu 
5.03.2016 12:00;41,37;7,29;1902,46;59,49;112,74;53,25;13,31;66,11;34,05;Trafik;Gunduz;Haftasonu 
5.03.2016 00:00;26,02;3,82;859,7;35,55;58,35;22,8;14;59,69;19,34;Trafik;Gece;Haftasonu 
4.03.2016 12:00;23,94;3,41;1264,97;50,6;94,35;43,75;16,01;56,17;9,92;Trafik;Gunduz;Haftaici
4.03.2016 00:00;47,22;7,6;1344,89;43,83;77,5;33,66;15,26;54,24;28,83;Trafik;Gece;Haftaici
3.03.2016 12:00;38;12,58;634,72;51,86;71,66;19,8;15,77;57;23,33;Trafik;Gunduz;Haftaici
3.03.2016 00:00;65,09;18,24;899,58;40,72;62,81;22,09;18,13;44,04;33,64;Trafik;Gece;Haftaici
2.03.2016 12:00;110,67;40,92;1406,47;71,28;155,14;83,86;21,4;28,7;55,18;Trafik;Gunduz;Haftaici
2.03.2016 00:00;102,84;16,32;1599,69;56,23;129,02;72,79;16,89;37,4;45,39;Trafik;Gece;Haftaici
1.03.2016 12:00;151,45;18,58;2954,28;65,36;200,59;135,23;21,66;31,07;72,8;Trafik;Gunduz;Haftaici
1.03.2016 00:00;133,75;16,63;3835,9;55,96;132,05;76,09;16,57;51,91;75,42;Trafik;Gece;Haftaici
29.02.2016 12:00;118,2;19,65;6241,82;64,69;162,69;98;20,36;39,03;61,42;Trafik;Gunduz;Haftaici
29.02.2016 00:00;156,08;17,74;2597,71;58,4;158,94;100,54;15,74;57,03;83,43;Trafik;Gece;Haftaici
28.02.2016 12:00;148,8;19,2;1633,16;71,54;185,23;113,69;18,62;46,17;83,51;Trafik;Gunduz;Haftasonu 
28.02.2016 00:00;71,9;13,74;1552,39;47,87;88,01;40,14;14,8;63,33;52,94;Trafik;Gece;Haftasonu 
27.02.2016 12:00;50,14;10;870,68;54,64;97,53;42,89;17,26;56,82;34,08;Trafik;Gunduz;Haftasonu 
27.02.2016 00:00;87,44;17,73;1390,02;53,07;104,58;51,51;17,68;46,79;46,05;Trafik;Gece;Haftasonu 
26.02.2016 12:00;85,39;14,79;1039,56;54,32;85,77;31,45;20,23;38,56;46,76;Trafik;Gunduz;Haftaici
26.02.2016 00:00;111,89;22,86;1795,35;50,2;111,92;61,72;15,45;59,99;70,63;Trafik;Gece;Haftaici
25.02.2016 12:00;107,96;20,22;1296,22;64,41;158,21;93,8;16,72;57,23;58,71;Trafik;Gunduz;Haftaici
25.02.2016 00:00;78,97;17,66;1899,87;56,64;97,6;40,96;16,06;63,38;48,48;Trafik;Gece;Haftaici
24.02.2016 12:00;127,23;39,51;1519,67;81,46;186,49;105,03;18,8;41,16;75,92;Trafik;Gunduz;Haftaici
