;Tarih;PM10;SO2;CO;NO2;NOX;NO;HavaSicakligi;BagilNem;PM25;IstasyonTipi;GeceGunduz;HaftasonuHaftaici;Ay;Mevsim
5267;6.04.2013;118.54;10.42;1109.81;72.63;157.72;85.07;9.7;54.3;57.91;2;0;0;3;0
5268;5.04.2013;83.15;4.42;1157.31;88.35;203.29;114.96;12.13;42.77;38;2;1;1;3;0
5269;5.04.2013;97.51;1.83;1178.12;87.66;182.31;94.66;8.78;55.38;41.93;2;0;1;3;0
5270;4.04.2013;71.59;5.66;1172.87;109.87;191.41;81.55;9.4;58.7;39.69;2;1;1;3;0
5271;4.04.2013;84.56;7.67;705.14;63.98;110.76;46.76;9.7;60.13;37.76;2;0;1;3;0
5272;3.04.2013;258.1;2.17;680.13;79.41;118.49;39.1;12.6;45.04;106.86;2;1;1;3;0
5273;3.04.2013;144.66;2.29;1282.74;88.15;203.52;115.35;9.2;52.75;61.96;2;0;1;3;0
5274;2.04.2013;98.86;6.22;1039.42;80.56;154.15;73.61;12.05;40.66;42.14;2;1;1;3;0
5275;2.04.2013;34.7;6.66;524.33;53.97;81.77;27.8;9.3;58.03;21.46;2;0;1;3;0
5276;1.04.2013;99.69;1.76;439.69;55.89;72.77;16.89;14.13;39.29;37.92;2;1;1;3;0
5277;1.04.2013;165.68;6.09;1637.92;85.79;215.07;129.26;11.12;45.96;70.13;2;0;1;3;0
5278;31.03.2013;154.59;9.55;1639.68;63.24;205.62;142.35;9.58;54.54;67.51;2;0;0;2;0
5279;30.03.2013;65.53;6.57;1215.2;76.43;162.06;85.65;12.06;45.07;27.19;2;1;0;2;0
5280;30.03.2013;83.41;6.48;1049.81;81.32;134.25;52.92;9.4;45.48;41.99;2;0;0;2;0
5281;29.03.2013;74.89;4.54;1127.97;91.75;207.72;115.98;10.15;38.51;37.92;2;1;1;2;0
5282;29.03.2013;95.65;9.09;1287.74;81.64;188.15;106.51;7.07;55.72;46.04;2;0;1;2;0
5283;28.03.2013;66.78;12.26;1105.8;97.7;192.01;94.31;9.07;53.19;28.89;2;1;1;2;0
5284;28.03.2013;73.03;8.56;1003.28;88.41;160.35;71.93;8.73;54.54;35.89;2;0;1;2;0
5285;27.03.2013;55.24;8.75;1265.28;95.4;172.72;77.34;9.74;48.95;29.68;2;1;1;2;0
5286;27.03.2013;75.17;9.46;715.15;57.66;102.33;44.67;9.09;47.35;32.11;2;0;1;2;0
5287;26.03.2013;82.14;9.47;374.49;56.75;96.8;40.05;11.33;33.96;33.67;2;1;1;2;0
5288;26.03.2013;150.16;13.09;1719.22;41.68;181.48;139.78;9.74;46.46;73.53;2;0;1;2;0
5289;25.03.2013;87.9;12.77;1115.74;62.24;111.09;48.84;6.18;51.43;59.5;2;0;1;2;0
5290;24.03.2013;84.38;13.1;1438.02;50.23;151.49;101.27;6.98;45.77;49.32;2;1;0;2;0
5291;24.03.2013;40.6;8.71;526.36;41.97;58.01;16.05;4.15;54.54;28.73;2;0;0;2;0
5292;23.03.2013;37.02;10.11;552.32;51.8;75.16;23.35;4.01;55.13;23.32;2;1;0;2;0
5293;23.03.2013;15.93;6.46;428.11;25.67;39.19;13.53;3.43;63.41;7.86;2;0;0;2;0
5294;22.03.2013;56.45;5.81;610.89;58.08;92.06;33.96;7.38;56.34;19.44;2;1;1;2;0
5295;22.03.2013;90.64;8.73;301.99;35.1;56.27;21.15;11.67;34.01;35.71;2;0;1;2;0
5296;21.03.2013;141.64;13.9;962.77;52.76;173.6;120.85;12.9;34.77;66.04;2;1;1;2;0
5297;15.03.2013;192.51;9.94;289.81;35.47;51.17;15.71;13.01;38.41;156.73;2;1;1;2;0
5298;14.03.2013;79.83;9.24;1377.58;30.05;180.89;150.82;8.13;53.32;65.5;2;0;1;2;0
5299;13.03.2013;77.9;11.58;1425.43;29.52;195.61;166.1;10.22;45.94;61.84;2;1;1;2;0
5300;12.03.2013;46.73;4.2;427.75;38.84;72.79;33.95;10.54;47.17;28.53;2;0;1;2;0
5301;11.03.2013;38.88;11.21;452.63;42.4;104.84;62.44;11.74;45.38;26.7;2;1;1;2;0
5302;11.03.2013;106.34;16.64;1403.29;37.26;167.18;129.83;8.59;55.48;53.11;2;0;1;2;0
5303;10.03.2013;53.71;10.46;1776.67;38.43;252.48;214.13;9.23;54.91;26.43;2;1;0;2;0
5304;10.03.2013;68.13;10.41;1069.74;37.44;119.58;82.1;8.32;56.94;32.25;2;0;0;2;0
5305;9.03.2013;43.29;13;885.5;57.69;131.37;73.72;9.46;45.33;23.99;2;1;0;2;0
5306;9.03.2013;24.25;12.88;535.5;46.02;71.27;25.25;7.52;46.18;12.75;2;0;0;2;0
5307;8.03.2013;85.3;6.97;339.17;46.66;85.01;38.34;9.28;34.31;25.86;2;1;1;2;0
5308;8.03.2013;126.83;19.06;1546.17;45.74;169.83;124.08;6.21;37.98;61.91;2;0;1;2;0
5309;7.03.2013;82.14;16.79;1178.25;53.61;159.05;105.47;8.61;29.05;46.22;2;1;1;2;0
5310;7.03.2013;93.93;16.64;1072.9;52.37;124.02;71.65;3.34;40.79;52.82;2;0;1;2;0
5311;6.03.2013;84.04;16.48;1128.35;55.9;165.63;109.74;5.7;32.21;41.47;2;1;1;2;0
5312;6.03.2013;54.37;8.88;648.03;40.96;65.79;24.84;1.23;42.56;27.86;2;0;1;2;0
5313;4.03.2013;43.6;7.53;464.27;38.26;54.94;16.68;7.12;36.44;24.8;2;1;1;2;0
5314;4.03.2013;54.46;6.63;721.3;42.19;91.37;49.19;6.28;47.85;27.43;2;0;1;2;0
5315;3.03.2013;92.17;10.86;1219.03;44.18;115.61;71.4;6.42;41.11;60.21;2;0;0;2;0
5316;2.03.2013;91.64;10.42;1412.12;32.08;192.06;160;8.04;33.96;48.68;2;1;0;2;0
5317;2.03.2013;135.85;7.81;1261.68;37.09;152.12;115.01;4.13;48.29;66.16;2;0;0;2;0
5318;1.03.2013;40.46;8.35;836.78;56.78;120.77;63.98;4.1;43.74;25.5;2;0;1;2;0
5319;28.02.2013;40.16;8.02;713.73;47.33;86.25;38.93;6.23;44.67;21.08;2;1;1;1;1
5320;26.02.2013;73.01;8.53;1324.22;36.65;192.2;155.56;10.61;41.82;72.96;2;1;1;1;1
5321;24.02.2013;76.1;16.54;1760.44;20.81;188.04;167.22;6.91;63.44;66.81;2;0;0;1;1
5322;22.02.2013;96.36;9.65;1765.25;55.85;156.53;100.68;5.84;60.83;65.13;2;1;1;1;1
5323;21.02.2013;85.42;13.1;1460.2;51.45;168.57;117.11;3.25;59.54;43.71;2;0;1;1;1
5324;18.02.2013;66.29;15.35;1051.77;50.29;77.25;26.97;4.43;44.29;32.4;2;1;1;1;1
5325;18.02.2013;113.86;16.64;1606.61;38.94;124.21;85.27;2.89;53.21;60.84;2;0;1;1;1
5326;17.02.2013;78.51;18.32;1587.2;42.97;105.86;62.9;3.88;48.74;41.27;2;1;0;1;1
5327;17.02.2013;33.16;19.49;992.98;34.21;50.03;15.82;3.11;52;17.95;2;0;0;1;1
5328;16.02.2013;35.61;21.47;1093.99;40.57;72.49;31.93;4.41;50.56;18.02;2;1;0;1;1
5329;15.02.2013;102.29;15.31;859.53;30.23;41.77;11.54;7.16;54.12;16.53;2;0;1;1;1
5330;14.02.2013;53.78;9.84;975.11;45.78;68.29;22.51;10.22;33.97;18.97;2;1;1;1;1
5331;14.02.2013;250.73;13.38;1976.5;27.4;155.75;128.34;6.45;53.25;58.51;2;0;1;1;1
5332;13.02.2013;84.53;14.45;1336.23;41.83;91.16;49.34;8.22;44.86;40.81;2;1;1;1;1
5333;13.02.2013;141.14;17.77;2023.55;22.91;145.9;122.97;4.75;58.64;71.49;2;0;1;1;1
5334;12.02.2013;88.38;17.53;1811.87;40.12;140.58;100.48;7.13;48.7;41.86;2;1;1;1;1
5335;12.02.2013;47.3;16.19;912.16;34.5;59.98;25.48;5.52;60.22;21.48;2;0;1;1;1
5336;11.02.2013;67.95;12.96;1709.89;55.52;160.91;105.39;6.61;57.03;38.43;2;1;1;1;1
5337;11.02.2013;37.85;12.85;997.74;39.58;60.99;21.41;6.48;57.19;22;2;0;1;1;1
5338;10.02.2013;57.36;15.2;1449.75;41.81;107.13;65.34;9.42;41.13;25.66;2;1;0;1;1
5339;10.02.2013;123.8;15.08;1811.43;35.7;117.78;82.04;6.64;51.33;53.24;2;0;0;1;1
5340;9.02.2013;74.25;10.77;1565.71;45.52;143;97.5;8.31;46.21;31.16;2;1;0;1;1
5341;9.02.2013;38.2;3.06;1218.99;35.32;75.3;39.98;5.92;59.32;20.92;2;0;0;1;1
5342;8.02.2013;52.35;3.34;822.9;19.94;29.69;9.75;10.35;38.27;20.05;2;1;1;1;1
5343;7.02.2013;169.93;6.26;1867.72;29.93;140.61;110.65;7.03;55.55;61.31;2;0;1;1;1
5344;6.02.2013;198;7.62;2616.9;26.85;220.25;193.4;7.01;48.12;77.95;2;0;1;1;1
5345;5.02.2013;161.88;10.47;2161.88;40.2;223.58;183.38;9.63;39.49;72.23;2;1;1;1;1
5346;5.02.2013;129.2;8.2;2417.27;29.41;204.44;174.99;6.79;49.91;61.1;2;0;1;1;1
5347;4.02.2013;99.71;4.9;2028.53;44.91;202.9;158.02;9.75;42.36;38.43;2;1;1;1;1
5348;4.02.2013;61.9;4.65;1649.09;30.41;129.81;99.39;7.08;53.53;24.68;2;0;1;1;1
5349;3.02.2013;44.88;4.33;1136.61;38.09;89.03;50.94;10.32;45.11;17.66;2;1;0;1;1
5350;3.02.2013;98.56;8.25;2263.5;31.48;167.01;135.53;5.98;51.1;50.04;2;0;0;1;1
5351;2.02.2013;51.73;2.84;1373.93;41;111.6;70.61;7.11;41.19;22.73;2;1;0;1;1
5352;2.02.2013;97.59;7;2011.09;32.05;182.2;150.12;4.08;51.58;45.57;2;0;0;1;1
5353;1.02.2013;66.96;7.27;1581.71;46.14;142.79;96.67;4.85;50.58;29.49;2;1;1;1;1
5354;31.01.2013;76.47;6.13;1608.9;45.02;135.25;90.25;3.87;48.36;38.12;2;1;1;0;1
5355;31.01.2013;36.76;6.75;1032.46;24.85;45.96;21.12;3.22;53.06;19.28;2;0;1;0;1
5356;30.01.2013;66.33;7.63;986.11;32.67;43.97;11.31;4.26;49.43;36;2;1;1;0;1
5357;30.01.2013;87.69;7.71;1793.81;33.62;112.93;79.3;3.24;54.48;46.02;2;0;1;0;1
5358;29.01.2013;65.9;4.35;1459.48;38.64;118.01;79.39;4.69;48.38;30.91;2;1;1;0;1
5359;28.01.2013;114.61;6.1;1542.4;62.78;121.12;58.34;6.67;57.02;62.15;2;1;1;0;1
5360;28.01.2013;66.01;8.02;1885.8;49.58;121.73;72.15;5.27;61.39;47.62;2;0;1;0;1
5361;27.01.2013;66.03;3.33;2231.09;39.15;202.57;163.43;6.6;58.16;46.14;2;1;0;0;1
5362;26.01.2013;86.66;3.06;1031.38;55.07;95.64;40.56;8.29;44.58;28.69;2;1;0;0;1
5363;26.01.2013;118.86;10.2;2341.64;42.92;137.64;94.72;5.29;56.95;74.34;2;0;0;0;1
5364;25.01.2013;83.01;2.58;1955.46;49.6;178.19;128.6;6.55;54.64;47.01;2;1;1;0;1
5365;24.01.2013;56.32;4.89;1372.97;49.8;100.51;50.72;8.77;46.25;27.54;2;1;1;0;1
5366;23.01.2013;175.16;1.43;1934.29;28.32;180.07;151.74;6.57;59.15;39.04;2;0;1;0;1
5367;22.01.2013;45.82;5.16;842.06;55.68;107.77;52.09;9.67;48.21;23.2;2;1;1;0;1
5368;22.01.2013;119;13.7;2166.27;30.08;159.77;129.67;7.92;53.71;67.11;2;0;1;0;1
5369;21.01.2013;55.31;11.68;2076.26;36.11;147.93;111.85;9.79;49.53;24.42;2;1;1;0;1
5370;21.01.2013;77.35;10.78;2495.05;24.33;233.12;208.75;7.94;57.64;39.87;2;0;1;0;1
5371;20.01.2013;51.55;7.99;1398.38;54.62;120;65.4;7.95;49.71;22.4;2;1;0;0;1
5372;19.01.2013;51.73;10.88;1571.1;55.81;133.79;77.97;4.92;62.3;31.89;2;1;0;0;1
5373;19.01.2013;51.18;6.91;697.73;18.05;29.59;11.55;6.88;45.91;22.24;2;0;0;0;1
5374;18.01.2013;53.92;7.06;874.95;41.62;69.56;27.94;7.75;49.82;23.17;2;1;1;0;1
5375;18.01.2013;69.82;10.77;1530.56;47.82;117.76;69.91;6.96;52.27;28.69;2;0;1;0;1
5376;17.01.2013;64.38;9.31;1510.5;57.2;147.73;90.54;7.8;47.65;30.74;2;1;1;0;1
5377;17.01.2013;66.88;10.99;1506.7;50.56;92.19;41.63;5.06;51.24;37.69;2;0;1;0;1
5378;16.01.2013;108.02;9.19;1589.44;58.04;104.69;46.65;4.51;53.84;61.85;2;1;1;0;1
5379;16.01.2013;52.83;11.45;950.28;34.54;52.51;17.97;2.91;60.1;33.3;2;0;1;0;1
5380;15.01.2013;102.5;12.87;1358.26;53.56;88.01;34.45;4.25;58.82;57.03;2;1;1;0;1
5381;15.01.2013;101.09;8.1;1490.62;42.12;116.25;74.11;2.37;61.2;50.25;2;0;1;0;1
5382;14.01.2013;133.32;10.51;2135.39;42.7;216.84;174.14;5.17;54.62;77.72;2;1;1;0;1
5383;14.01.2013;107.93;16.21;2967.99;23.73;221.67;197.95;3.68;61.95;61.74;2;0;1;0;1
5384;11.01.2013;65.81;14.97;1291.91;66.29;118.72;52.43;3.57;47.21;39.36;2;1;1;0;1
5385;11.01.2013;87.96;11.37;1319.46;54.33;83.12;28.78;-0.88;51.98;33.85;2;0;1;0;1
5386;10.01.2013;52.54;14.8;1170.75;54.61;104.13;49.52;1.36;46.67;27.74;2;1;1;0;1
5387;10.01.2013;30.63;9.74;1161.52;40.96;82.49;41.53;-0.09;51.23;18.58;2;0;1;0;1
5388;9.01.2013;41.55;13.71;1142.28;40.43;76.81;36.38;1.5;45.8;24.26;2;1;1;0;1
5389;9.01.2013;24.86;6.15;1101.4;24.82;60.45;35.63;-0.31;45.39;13.52;2;0;1;0;1
5390;5.01.2013;44.3;9.05;1090.65;39.7;81.56;41.87;3.73;64.09;30.18;2;0;0;0;1
5391;4.01.2013;103.15;17.6;1403.05;42.63;139.21;96.58;4.6;59.94;49.25;2;1;1;0;1
5392;4.01.2013;62.87;13.91;1192.52;47.91;108.56;60.65;3.86;65.13;32.14;2;0;1;0;1
5393;3.01.2013;113.75;8.09;1351.32;50.08;131.64;81.56;4.19;63.01;58.06;2;1;1;0;1
5394;3.01.2013;127.06;6.1;1510.8;48.66;138.11;89.46;3.61;65.14;68.94;2;0;1;0;1
5395;2.01.2013;136.4;11.16;1521.25;48.24;111.5;63.26;4.04;63.79;89.32;2;1;1;0;1
5396;2.01.2013;66.68;10.89;1069.46;46.01;73.66;27.65;3.16;65.52;42.45;2;0;1;0;1
5397;1.01.2013;113.83;8.76;1490.77;40.07;81.4;41.33;4.35;63.07;77.41;2;1;1;0;1
5398;1.01.2013;123.5;8.71;1726.41;26.17;99.85;73.67;3.01;63.66;73.93;2;0;1;0;1
5399;31.12.2012;190.58;7.44;2594.64;25.86;244.8;218.95;5.82;55.78;97.23;2;1;1;11;1
5400;31.12.2012;61.62;10.36;1642.55;34.17;112.26;78.1;3.84;62.66;41.54;2;0;1;11;1
5401;30.12.2012;54.81;5.94;1127.22;37.71;65.94;28.24;6.83;54.12;30.67;2;1;0;11;1
5402;30.12.2012;166.99;7.92;2170.32;15.8;151.19;135.37;4.86;61.6;86.05;2;0;0;11;1
5403;29.12.2012;153.59;13.48;2403.65;32.66;201.92;169.3;7.69;56.61;79.6;2;1;0;11;1
5404;29.12.2012;217.75;17;2479.39;20.44;188.69;168.23;6.54;61.77;109.03;2;0;0;11;1
5405;28.12.2012;270.12;21.57;3971.44;23.81;376.65;352.84;7.43;56.88;148.03;2;1;1;11;1
5406;28.12.2012;89.88;9.02;1603.72;28.06;128.03;99.99;4.69;60.85;46.04;2;0;1;11;1
5407;27.12.2012;188.85;9.11;1950.65;34.07;211.46;177.39;6.65;56.45;95.9;2;1;1;11;1
5408;27.12.2012;286.21;14.64;2729.81;14.83;203;188.13;3.78;63.32;162.97;2;0;1;11;1
5409;26.12.2012;409.36;26.8;5340.73;47.89;386.79;338.97;5.56;59.1;237.21;2;1;1;11;1
5410;26.12.2012;123.03;6.73;2184.88;37.37;190.14;152.78;3.26;67.92;77.95;2;0;1;11;1
5411;25.12.2012;151.2;7.2;1531.9;46.02;172.04;126.02;5.18;60.06;77.04;2;1;1;11;1
5412;25.12.2012;146.69;11.46;2709.49;16.22;216.78;200.58;3.36;60.83;82.8;2;0;1;11;1
5413;24.12.2012;113.7;12.3;1798.03;36.31;121.96;85.67;5.46;54.91;61.21;2;1;1;11;1
5414;24.12.2012;90.04;10.28;1795.82;28.22;130.8;102.56;5.33;64.35;64.15;2;0;1;11;1
5415;23.12.2012;87.68;11.66;2153.28;37.57;121.24;83.68;4.87;64.71;65.97;2;1;0;11;1
5416;23.12.2012;51.24;11.46;1246.79;34.51;61.76;27.25;4.51;61.71;31.66;2;0;0;11;1
5417;22.12.2012;126.28;15.4;1877.75;46.69;120.94;74.24;4.58;57.45;82.42;2;1;0;11;1
5418;22.12.2012;58.94;13.23;1545.8;34.43;105.04;70.59;3.72;59.48;34.22;2;0;0;11;1
5419;21.12.2012;47.21;14.21;1387.65;31.36;137.48;106.12;3.21;60.23;32.38;2;1;1;11;1
5420;20.12.2012;62.75;5.06;1571.7;47.4;103.52;56.12;5.49;64.53;51.14;2;1;1;11;1
5421;20.12.2012;21.35;8.41;972.26;36.52;52.34;15.82;6.99;58.21;14.69;2;0;1;11;1
5422;19.12.2012;36.87;8.68;1079.5;56.46;82.73;26.28;8.33;52.92;12.63;2;1;1;11;1
5423;18.12.2012;106.88;5.03;1575.08;48.78;101.43;52.63;5.21;65.02;75.26;2;1;1;11;1
5424;18.12.2012;120.78;7.64;2759.67;27.34;176.86;149.52;4.79;67.77;86.39;2;0;1;11;1
5425;17.12.2012;257.49;9.01;2881.75;44.23;177.31;133.07;4.31;65.58;177.88;2;1;1;11;1
5426;17.12.2012;140.27;6.69;2762.61;41.05;180.71;139.67;3.54;62.73;84.05;2;0;1;11;1
5427;16.12.2012;138.88;6.61;2029.87;54.46;190.05;135.6;3.88;52.92;71.67;2;1;0;11;1
5428;16.12.2012;194.69;9.21;2346.69;39.3;188.55;149.24;1.99;57.09;95.88;2;0;0;11;1
5429;15.12.2012;175.92;7.91;2351.16;53.33;231.74;178.42;3.42;48.14;89.42;2;1;0;11;1
5430;15.12.2012;85.7;6.78;1778.87;48.63;112.27;63.65;1.34;54.72;50.97;2;0;0;11;1
5431;14.12.2012;126.69;6.14;1635.12;67.2;114.51;47.31;3.2;45.08;66.34;2;1;1;11;1
5432;14.12.2012;133.54;6.65;1812.46;45.26;135.04;89.76;1.7;55.62;63.16;2;0;1;11;1
5433;13.12.2012;74.19;5.35;1432.73;58.66;133.18;74.54;4.04;53.47;37.87;2;1;1;11;1
5434;12.12.2012;59.68;5.25;1597.57;58.11;143.34;85.23;6.48;59.55;36.57;2;1;1;11;1
5435;12.12.2012;97.42;2.84;1962.88;52.83;134.14;81.29;5.6;55.92;56.7;2;0;1;11;1
5436;11.12.2012;124.17;5.4;2067.52;36.56;193.98;157.45;5.54;56.09;52.92;2;1;1;11;1
5437;11.12.2012;35.91;8.19;1413.61;45.97;92.64;46.67;5.95;62.69;27.17;2;0;1;11;1
5438;10.12.2012;74.79;6.79;1854.23;48.1;132.84;84.75;7.17;60.84;42;2;1;1;11;1
5439;10.12.2012;32.61;4.24;1094.02;41.27;76.6;35.32;7.3;57.49;18.14;2;0;1;11;1
5440;9.12.2012;70.6;5.03;1399;53.51;91.76;38.26;7.2;50.7;38.39;2;1;0;11;1
5441;9.12.2012;157.22;6.17;2218.69;36.38;134.25;97.81;3.92;57.68;73.08;2;0;0;11;1
5442;8.12.2012;130.08;5.01;2526.02;43.76;191.51;147.8;5.31;48.62;60.94;2;1;0;11;1
5443;8.12.2012;50.65;3.57;1165.16;44.7;97.2;52.49;4.11;57.74;29.14;2;0;0;11;1
5444;7.12.2012;35.69;6.66;1164.99;63;106.66;43.66;6.1;58.75;21.6;2;1;1;11;1
5445;7.12.2012;43.02;8.51;1619.13;46.77;140.49;93.71;6.21;57.64;26.24;2;0;1;11;1
5446;6.12.2012;91.55;7.36;1621.24;63.51;147.04;83.52;6.96;54.26;36.66;2;1;1;11;1
5447;6.12.2012;102.4;7.21;2004.88;39.41;126.25;86.82;4.39;61.67;53.46;2;0;1;11;1
5448;30.11.2012;241.1;26.94;3540.95;120.76;559.37;438.63;13.64;87.93;88.25;2;1;1;10;2
5449;30.11.2012;109.84;12.94;2163.24;89.3;265.06;175.77;10.61;95.33;39.87;2;0;1;10;2
5450;29.11.2012;105.34;9.87;1691.43;115.2;257.29;142.11;12.92;81.08;42.18;2;1;1;10;2
5451;29.11.2012;180.87;14.61;2128.47;84;283.72;199.69;8.29;94.53;104.67;2;0;1;10;2
5452;28.11.2012;266.7;20.31;3031.73;126.3;564.38;438.12;10.8;82.1;141.48;2;1;1;10;2
5453;28.11.2012;154.39;19.86;1834.98;79.4;246.31;166.88;6.99;94.37;78.66;2;0;1;10;2
5454;27.11.2012;236.25;23.59;2969.45;125.12;539.75;414.65;10.08;82.57;131.22;2;1;1;10;2
5455;27.11.2012;153.46;14.73;2084.78;90.79;266.54;175.73;7.09;94.39;85.38;2;0;1;10;2
5456;26.11.2012;158.16;8.27;2078.09;115.29;305.86;190.55;10.3;77.69;89.47;2;1;1;10;2
5457;26.11.2012;166.93;20.73;2299.58;81.03;268.39;187.34;7.36;94.31;90.31;2;0;1;10;2
5458;25.11.2012;136.06;20.98;2188.93;106.33;335.6;229.29;10.06;79.47;71.56;2;1;0;10;2
5459;25.11.2012;120.93;12.33;1811.13;72.51;216.62;144.08;7.81;96.42;68.24;2;0;0;10;2
5460;24.11.2012;166.83;11.67;2127.52;112.01;316.29;204.31;10.89;87.56;98.94;2;1;0;10;2
5461;24.11.2012;257.15;20.74;3066.89;73.57;412.63;339;8.64;101.32;140.87;2;0;0;10;2
5462;23.11.2012;176.09;17.97;2693.06;97.74;426.96;329.28;10.95;89.92;92.83;2;1;1;10;2
5463;23.11.2012;81.12;7.89;1301.46;87.79;191.34;103.55;9.23;97.62;44.58;2;0;1;10;2
5464;22.11.2012;71.15;12.35;1148.34;87.92;111.89;23.98;8.85;94.46;43.69;2;1;1;10;2
5465;22.11.2012;53.54;19.11;960.22;58.22;75.21;16.99;7.83;101.95;28.07;2;0;1;10;2
5466;21.11.2012;101.34;20.22;1154.61;92.87;130.6;37.72;8.64;98.77;65.17;2;1;1;10;2
5467;21.11.2012;56.81;19.85;927.27;68.95;87.91;18.96;7.84;104.56;42.35;2;0;1;10;2
5468;18.11.2012;47.24;5.26;899.12;62.38;78.52;16.14;8.66;106.79;26.48;2;0;0;10;2
5469;17.11.2012;97.43;13.55;1346.92;108.5;178.44;69.93;11.28;97.58;38.76;2;1;0;10;2
5470;17.11.2012;167.19;19.31;1763.41;87.94;248.14;160.15;9.19;107.01;87.55;2;0;0;10;2
5471;16.11.2012;172.45;7.76;2383.87;106.31;417.24;310.96;11.75;94.88;83.87;2;1;1;10;2
5472;16.11.2012;145.33;4.31;1888.08;71.38;252.12;180.73;9.04;99.92;77.52;2;0;1;10;2
5473;15.11.2012;130.08;14.27;1968.86;81.07;254.79;173.76;12.08;86.25;68.71;2;1;1;10;2
5474;15.11.2012;40.09;17.53;936.19;56.53;89.29;32.76;10.89;92.27;20.49;2;0;1;10;2
5475;14.11.2012;135.26;5.31;1425.32;107.5;167.27;59.74;11.7;98.99;80.21;2;1;1;10;2
5476;14.11.2012;194.98;4.21;2215.09;73.29;333.94;260.64;10.2;104.34;99.49;2;0;1;10;2
5477;13.11.2012;245.88;10.34;3091.93;67.81;461.63;393.86;12.58;93.64;125.17;2;1;1;10;2
5478;13.11.2012;105.34;13.82;1893.07;59.72;207.55;147.82;10.37;102.6;55.54;2;0;1;10;2
5479;12.11.2012;129.68;15.47;2115.79;89.22;268.7;179.49;13.99;82.26;59.83;2;1;1;10;2
5480;12.11.2012;77.66;11.76;1756.59;84.73;224.71;139.96;11.25;91.1;28.78;2;0;1;10;2
5481;11.11.2012;36.32;7.95;1164.06;78.81;106.24;27.45;11.93;81.68;17.77;2;1;0;10;2
5482;10.11.2012;28.7;15.94;957.97;63.09;72.44;9.34;10.5;91.98;17.49;2;1;0;10;2
5483;10.11.2012;28.23;11.21;1173.48;77.09;109.91;32.81;10.73;99.27;16.35;2;0;0;10;2
5484;9.11.2012;39.75;6.78;1071.93;82.03;117.06;35.04;11.32;98.28;18.91;2;1;1;10;2
5485;9.11.2012;9.94;15.6;724.29;33.68;41.04;7.37;10.8;102.41;5.71;2;0;1;10;2
5486;8.11.2012;23.32;22.56;952.89;59.75;67.62;7.86;10.82;99.46;13.88;2;1;1;10;2
5487;8.11.2012;12.16;14.11;787.8;51.61;62.25;10.63;11.57;104.45;7.43;2;0;1;10;2
5488;7.11.2012;61.65;9.61;1345.38;99.53;175.94;76.4;15.75;92.55;26.43;2;1;1;10;2
5489;7.11.2012;144.61;15.5;1797.77;83;310.45;227.43;14.87;81.16;67.85;2;0;1;10;2
5490;6.11.2012;139.4;15.1;2732.18;117.08;480.06;363;17.08;68.03;73.49;2;1;1;10;2
5491;6.11.2012;123.33;7.42;1635.9;76.35;285.37;209.02;13.14;80.05;54.49;2;0;1;10;2
5492;5.11.2012;261.85;15.23;2222.76;82.62;408.06;325.42;16.49;64.52;89.8;2;1;1;10;2
5493;2.11.2012;116.92;63.99;2034.07;18.71;144.58;125.84;15.11;80.55;60.86;2;0;1;10;2
5494;7.09.2012;358.14;14.01;1004.22;88.36;154.35;65.96;19.06;47.97;10.15;2;0;1;8;2
5495;6.09.2012;310.7;9.89;1729.73;106.95;243.21;136.29;23.81;40.62;14.18;2;1;1;8;2
5496;6.09.2012;241.68;11.52;996.24;64.82;129.23;64.4;18.9;57.14;8.33;2;0;1;8;2
5497;5.09.2012;111.29;7.38;761.87;55.44;87.73;32.31;23.64;36.96;19.16;2;1;1;8;2
5498;4.09.2012;128.78;12.33;842.75;36.79;45.55;8.76;17.88;74.6;33.57;2;0;1;8;2
5499;3.09.2012;112.93;8.61;820.18;47.33;57.66;10.34;22.6;43.56;6.29;2;1;1;8;2
5500;3.09.2012;118.34;12.41;845.93;32.32;40.06;7.73;17.2;78.98;9.68;2;0;1;8;2
5501;2.09.2012;142.68;11.55;836.71;38.67;45.52;6.86;21.99;53.27;4.89;2;1;0;8;2
5502;2.09.2012;85.32;12.47;593.45;23.45;29.39;5.93;16.68;75.81;6.89;2;0;0;8;2
5503;1.09.2012;63.84;11.56;720.66;44.03;53.07;9.04;21.24;50.21;6.8;2;1;0;8;2
5504;1.09.2012;85.93;12.8;856.67;28.92;35.58;6.64;16.76;75.51;6.64;2;0;0;8;2
5505;31.08.2012;218.54;13.02;797.22;49.37;56.45;7.09;21.28;46.94;4.56;2;1;1;7;3
5506;31.08.2012;313.69;10.35;833.74;35.72;43.51;7.78;16.27;70.73;4.88;2;0;1;7;3
5507;30.08.2012;93.53;7.35;973.81;43.39;64.85;21.47;20.71;42.42;5.1;2;1;1;7;3
5508;30.08.2012;92.02;12.3;655.21;48.24;58.3;10.06;15.21;53.96;5.92;2;0;1;7;3
5509;29.08.2012;75.79;10.45;865.91;54.48;63.25;8.77;19.38;45.64;4.51;2;1;1;7;3
5510;29.08.2012;48.22;13.63;775.57;31.12;37.7;6.59;16.74;71.72;5.86;2;0;1;7;3
5511;28.08.2012;165.8;13.56;905.6;51.96;58.39;6.43;20.09;61.36;7.9;2;1;1;7;3
