Tarih;PM10;SO2;CO;NO2;NOX;NO;PM25;IstasyonTipi;Haftasonu/Haftaici;Ay;Yil
;;;;;;;;;;;
;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;;;
23.11.2011;121,42;16,97;;86,29;258,36;172,05;72,63;Trafik;Haftaici;11;2011
22.11.2011;210,83;17,98;2048,69;115,7;624,68;508,99;102,28;Trafik;Haftaici;11;2011
21.11.2011;175,6;14,7;1171,56;94,61;387,4;292,78;92,35;Trafik;Haftaici;11;2011
20.11.2011;112,4;13,57;2173,89;73,12;294,78;221,68;62,54;Trafik;Haftasonu ;11;2011
19.11.2011;78,01;9,27;2077,63;63,3;192,32;129,03;;Trafik;Haftasonu ;11;2011
18.11.2011;45,63;11,12;1448,62;53,53;119,44;65,92;;Trafik;Haftaici;11;2011
17.11.2011;61,61;8,92;1185,46;62,53;113,78;51,26;;Trafik;Haftaici;11;2011
16.11.2011;81,64;15,61;1279,56;71,88;215,62;143,72;;Trafik;Haftaici;11;2011
15.11.2011;63,49;6,35;1446,93;66,5;110,6;44,12;;Trafik;Haftaici;11;2011
14.11.2011;52,25;;1022,08;62,25;102,57;40,31;;Trafik;Haftaici;11;2011
13.11.2011;38,65;;583,47;46,95;79,01;32,06;;Trafik;Haftasonu ;11;2011
12.11.2011;40,23;;1128,57;47,66;89,15;41,49;;Trafik;Haftasonu ;11;2011
11.11.2011;35,64;;2252,35;58,81;99,75;40,94;;Trafik;Haftaici;11;2011
10.11.2011;90,07;15,98;676,8;82,34;229,3;146,97;;Trafik;Haftaici;11;2011
9.11.2011;178,38;12,94;3440,7;107,08;638,3;531,33;;Trafik;Haftaici;11;2011
8.11.2011;128,55;5,94;2455,76;89,1;416,51;327,46;;Trafik;Haftaici;11;2011
7.11.2011;49,93;4,33;954,04;64,66;134,59;69,92;;Trafik;Haftaici;11;2011
6.11.2011;106,63;8,16;1942,35;86,83;322,82;236,01;;Trafik;Haftasonu ;11;2011
5.11.2011;142,45;4,48;2322,09;86,38;428,57;342,21;;Trafik;Haftasonu ;11;2011
4.11.2011;58,88;3,88;852,82;63,71;111,59;47,91;;Trafik;Haftaici;11;2011
3.11.2011;56,48;0,66;1014,37;72,41;139,54;67,12;;Trafik;Haftaici;11;2011
2.11.2011;82,01;9,45;1094,22;97,94;188,56;90,62;;Trafik;Haftaici;11;2011
1.11.2011;218,74;8,77;3168,76;115,95;587,36;471,44;;Trafik;Haftaici;11;2011
31.10.2011;147,77;4,93;6543,8;78,66;345,8;267,17;;Trafik;Haftaici;10;2011
30.10.2011;115,78;5,23;;75,37;314,24;238,9;2,52;Trafik;Haftasonu ;10;2011
29.10.2011;90,66;5,52;;70,28;200,9;130,63;2,84;Trafik;Haftasonu ;10;2011
28.10.2011;69,23;6,46;;68,29;193,29;125,02;;Trafik;Haftaici;10;2011
27.10.2011;99,57;37,6;;69,09;230,62;161,57;;Trafik;Haftaici;10;2011
26.10.2011;;14,13;;;;;;Trafik;Haftaici;10;2011
25.10.2011;40,63;7,07;;;;;0,62;Trafik;Haftaici;10;2011
24.10.2011;49,03;9,1;;;;;;Trafik;Haftaici;10;2011
23.10.2011;40,09;10,76;;;;;0,6;Trafik;Haftasonu ;10;2011
22.10.2011;51,38;10,86;1991,81;;;;0,65;Trafik;Haftasonu ;10;2011
21.10.2011;47,72;12,05;1329,02;;;;0,91;Trafik;Haftaici;10;2011
20.10.2011;62,94;12,55;;;;;1,21;Trafik;Haftaici;10;2011
19.10.2011;34,02;8,45;1649,74;;;;1,45;Trafik;Haftaici;10;2011
18.10.2011;31,78;3,71;55,67;;;;0,42;Trafik;Haftaici;10;2011
17.10.2011;32,88;6,34;1294,38;;;;0,52;Trafik;Haftaici;10;2011
16.10.2011;44,55;4,74;314,43;;;;0,4;Trafik;Haftasonu ;10;2011
15.10.2011;29,52;7,28;510,65;;;;0,6;Trafik;Haftasonu ;10;2011
14.10.2011;27,61;3,16;;;;;0,56;Trafik;Haftaici;10;2011
13.10.2011;49,4;8,72;1614,48;;;;0,53;Trafik;Haftaici;10;2011
12.10.2011;17,71;3,27;722,96;;;;0,41;Trafik;Haftaici;10;2011
11.10.2011;27,17;5,61;1163,15;;;;0,71;Trafik;Haftaici;10;2011
10.10.2011;21,68;4,18;467,73;;;;0,55;Trafik;Haftaici;10;2011
9.10.2011;40,54;6,54;400,86;;;;0,56;Trafik;Haftasonu ;10;2011
8.10.2011;60,74;6,41;1253,13;;;;0,6;Trafik;Haftasonu ;10;2011
7.10.2011;131,42;11,94;2525,21;;;;0,7;Trafik;Haftaici;10;2011
6.10.2011;111,67;6,72;;;;;2,26;Trafik;Haftaici;10;2011
5.10.2011;95,57;13,73;;;;;2,69;Trafik;Haftaici;10;2011
4.10.2011;87,24;5,36;;;;;2,47;Trafik;Haftaici;10;2011
3.10.2011;33,36;0,54;;;;;1,89;Trafik;Haftaici;10;2011
2.10.2011;44,39;5,44;910,5;66,47;135,24;68,77;2,8;Trafik;Haftasonu ;10;2011
1.10.2011;62,49;2,06;1539,78;75,92;191,3;115,39;3,19;Trafik;Haftasonu ;10;2011
30.09.2011;24,44;;1350,21;46,72;55,28;8,57;;Trafik;Haftaici;9;2011
21.09.2011;;;;;;;;Trafik;Haftaici;9;2011
20.09.2011;;;;;;;;Trafik;Haftaici;9;2011
19.09.2011;39,33;192,31;;75,34;81,24;5,9;;Trafik;Haftaici;9;2011
18.09.2011;;;;;;;;Trafik;Haftasonu ;9;2011
17.09.2011;51,26;;;;;;;Trafik;Haftasonu ;9;2011
16.09.2011;50,47;;;;;;;Trafik;Haftaici;9;2011
12.09.2011;29,78;;;54,24;91,71;37,47;;Trafik;Haftaici;9;2011
11.09.2011;42,82;6,17;882,64;62,99;74,8;11,82;;Trafik;Haftasonu ;9;2011
10.09.2011;47,29;14,58;1009,91;64,49;90,44;25,96;;Trafik;Haftasonu ;9;2011
9.09.2011;46,27;16,88;854,85;64,19;72,47;8,28;;Trafik;Haftaici;9;2011
8.09.2011;88,38;6,19;2123,84;92,61;244,9;152,29;;Trafik;Haftaici;9;2011
7.09.2011;38,92;4,58;1039,57;64,16;78,13;13,97;;Trafik;Haftaici;9;2011
6.09.2011;45,18;5,04;980,96;;;;;Trafik;Haftaici;9;2011
5.09.2011;32,54;5,22;1001,89;63,37;73,3;9,93;;Trafik;Haftaici;9;2011
4.09.2011;28,78;3,65;880,89;31,46;32,2;0,74;;Trafik;Haftasonu ;9;2011
3.09.2011;36,3;4,91;976,07;;;;;Trafik;Haftasonu ;9;2011
2.09.2011;28,68;4,41;980,19;;;;;Trafik;Haftaici;9;2011
1.09.2011;27,31;6,08;1014,08;;;;;Trafik;Haftaici;9;2011
31.08.2011;25,65;11,29;777,34;54,32;56,53;5,24;;Trafik;Haftaici;8;2011
30.08.2011;39,64;4;901,19;55,55;53,73;0,94;;Trafik;Haftaici;8;2011
29.08.2011;41,6;3,11;1212;73,23;89,33;18,37;;Trafik;Haftaici;8;2011
28.08.2011;23,65;2,76;949,98;;;;;Trafik;Haftasonu ;8;2011
27.08.2011;31,09;4,39;995,43;58,57;73,72;18,15;;Trafik;Haftasonu ;8;2011
26.08.2011;23,83;4,52;912,68;;;;;Trafik;Haftaici;8;2011
25.08.2011;33,8;4,71;1017,84;47,45;45,3;1,48;;Trafik;Haftaici;8;2011
24.08.2011;26,56;4,74;1123,69;;;;;Trafik;Haftaici;8;2011
23.08.2011;28,51;;1213,93;45,87;43,74;0,99;;Trafik;Haftaici;8;2011
22.08.2011;26,62;3,96;941,04;38,54;36,67;1,87;;Trafik;Haftaici;8;2011
21.08.2011;29,82;4,46;984,77;;;;;Trafik;Haftasonu ;8;2011
20.08.2011;31,83;0,95;1088,66;;;;;Trafik;Haftasonu ;8;2011
19.08.2011;23,91;3,06;1166,62;34,36;32,71;1,62;;Trafik;Haftaici;8;2011
18.08.2011;44,17;2,21;;39,65;36,62;0,78;;Trafik;Haftaici;8;2011
17.08.2011;36,11;1,82;723,57;;;;3,77;Trafik;Haftaici;8;2011
16.08.2011;42,95;3,47;798,32;;;;3,73;Trafik;Haftaici;8;2011
15.08.2011;47,88;5,88;616,55;;;;4,86;Trafik;Haftaici;8;2011
14.08.2011;45,14;2,25;1268;;;;3,43;Trafik;Haftasonu ;8;2011
13.08.2011;29,23;1,73;1111,53;;;;4,62;Trafik;Haftasonu ;8;2011
12.08.2011;27,93;0,85;994,27;;;;4,49;Trafik;Haftaici;8;2011
11.08.2011;64,69;;1222,75;;;;3,65;Trafik;Haftaici;8;2011
10.08.2011;36,85;2,35;1112,87;46,62;53,35;6,97;6,65;Trafik;Haftaici;8;2011
9.08.2011;42,6;2,6;1366,74;57,92;66,9;9,16;4,08;Trafik;Haftaici;8;2011
8.08.2011;40,55;2,07;1394,05;63,05;76,51;13,6;4,03;Trafik;Haftaici;8;2011
7.08.2011;36,65;4,21;1339,67;30,9;34,47;3,75;4,06;Trafik;Haftasonu ;8;2011
6.08.2011;24,02;1,92;1122,06;19,69;20,04;0,61;3,48;Trafik;Haftasonu ;8;2011
5.08.2011;24,6;3,41;1070,43;24,24;25,02;1,02;3,08;Trafik;Haftaici;8;2011
4.08.2011;26,24;;368,01;22,52;24,49;2,13;3,43;Trafik;Haftaici;8;2011
3.08.2011;26,96;3,79;925,76;23,34;25,1;1,82;3,19;Trafik;Haftaici;8;2011
2.08.2011;43,85;2,55;1110,32;25,1;26,91;1,83;3,5;Trafik;Haftaici;8;2011
1.08.2011;56,34;4,76;1174,29;44,07;46,83;2,82;4,55;Trafik;Haftaici;8;2011
31.07.2011;51,7;3,45;1044,76;54,46;72,62;18,24;4,04;Trafik;Haftasonu ;7;2011
30.07.2011;57,29;4,88;1132,95;48,36;51,43;3,08;4,82;Trafik;Haftasonu ;7;2011
29.07.2011;66,76;3,67;1758,26;75,87;130,8;55;5,15;Trafik;Haftaici;7;2011
28.07.2011;35,89;1,91;878,01;28,97;31,28;2,4;4,24;Trafik;Haftaici;7;2011
27.07.2011;54,16;3,65;1014,25;52,38;55,14;2,93;4,44;Trafik;Haftaici;7;2011
26.07.2011;79,02;3,22;1781,4;75,97;151,69;75,79;4,12;Trafik;Haftaici;7;2011
25.07.2011;62,43;0,72;1231,17;47,47;56,92;9,58;4,4;Trafik;Haftaici;7;2011
23.07.2011;30,19;1,61;1006,13;28,72;29,65;1,09;;Trafik;Haftasonu ;7;2011
22.07.2011;48,56;1,73;1045,35;40,84;43,13;2,38;;Trafik;Haftaici;7;2011
21.07.2011;81,14;3,43;1019,23;59,04;80,01;21;;Trafik;Haftaici;7;2011
20.07.2011;58,64;3,47;1263,12;72,21;102,11;30,07;;Trafik;Haftaici;7;2011
19.07.2011;38,55;4,5;1109,43;28,36;29,56;1,39;;Trafik;Haftaici;7;2011
18.07.2011;40,66;1,5;1203,22;37,22;39,01;1,9;;Trafik;Haftaici;7;2011
17.07.2011;33,61;3,72;1134;29,29;30,28;1,1;;Trafik;Haftasonu ;7;2011
16.07.2011;34,32;3,1;1053,86;36,35;39,88;3,57;;Trafik;Haftasonu ;7;2011
15.07.2011;34,38;1;1048,7;30,97;33,24;2,35;;Trafik;Haftaici;7;2011
14.07.2011;32,49;3,03;1156,47;25,6;27,25;1,77;;Trafik;Haftaici;7;2011
13.07.2011;33,39;1,81;1149,99;23,93;24,85;1,15;;Trafik;Haftaici;7;2011
12.07.2011;27,2;3,29;963,68;;;;;Trafik;Haftaici;7;2011
11.07.2011;32,02;4,13;1026,82;23,05;24,19;1,29;;Trafik;Haftaici;7;2011
10.07.2011;18,03;4,79;705,85;17,25;17,98;1,05;;Trafik;Haftasonu ;7;2011
9.07.2011;31,43;3,85;1097,93;28,7;30,82;2,13;;Trafik;Haftasonu ;7;2011
8.07.2011;38,83;2,09;1241,74;43,99;47,6;3,71;;Trafik;Haftaici;7;2011
7.07.2011;32,43;4,64;881,9;40,43;43,31;2,89;;Trafik;Haftaici;7;2011
6.07.2011;44,72;4,24;1332,58;43,89;47,12;3,23;4,25;Trafik;Haftaici;7;2011
5.07.2011;34,29;5,92;1063,77;51,88;59,23;7,38;3,64;Trafik;Haftaici;7;2011
4.07.2011;37,55;8,62;1081,23;44,65;48,35;3,71;3,89;Trafik;Haftaici;7;2011
3.07.2011;44,13;2,87;1635,96;59,33;95,38;36,05;;Trafik;Haftasonu ;7;2011
2.07.2011;39,29;3,32;1377,41;47,83;55,06;7,23;3,86;Trafik;Haftasonu ;7;2011
1.07.2011;44,89;9,96;1106,86;60,99;71,79;10,8;6,51;Trafik;Haftaici;7;2011
30.06.2011;81,48;4,5;1224,13;56,98;111,42;54,44;4,68;Trafik;Haftaici;6;2011
29.06.2011;40,37;4,6;1009,79;47,91;52,63;4,73;;Trafik;Haftaici;6;2011
28.06.2011;47,09;6,35;1439,53;43,9;62,72;18,94;;Trafik;Haftaici;6;2011
27.06.2011;;7,39;1300,41;29,03;34,59;5,57;;Trafik;Haftaici;6;2011
26.06.2011;;2,13;919,5;32,47;37,12;4,72;;Trafik;Haftasonu ;6;2011
25.06.2011;;5,89;2291,81;85,03;156,65;71,68;;Trafik;Haftasonu ;6;2011
24.06.2011;;1,91;1286,47;46,16;73,29;27,21;;Trafik;Haftaici;6;2011
23.06.2011;;2,47;1015,26;25,59;28,26;2,78;;Trafik;Haftaici;6;2011
22.06.2011;;2,9;852,41;27;31,03;4,06;;Trafik;Haftaici;6;2011
21.06.2011;;3,09;1285,57;26,38;28,62;2,3;;Trafik;Haftaici;6;2011
20.06.2011;;6,74;1033,88;58,95;73,08;14,15;;Trafik;Haftaici;6;2011
19.06.2011;;2,28;1507,12;42,54;85,22;42,73;;Trafik;Haftasonu ;6;2011
18.06.2011;;2,16;1084,48;37,82;53,62;15,81;;Trafik;Haftasonu ;6;2011
17.06.2011;;2,61;1073,67;42,29;55,22;12,93;;Trafik;Haftaici;6;2011
16.06.2011;;2,34;1391,8;55,08;77,33;22,26;;Trafik;Haftaici;6;2011
15.06.2011;;2,62;1115,74;53,22;60;6,78;;Trafik;Haftaici;6;2011
14.06.2011;;3,03;1200,03;56,44;77,49;21,05;;Trafik;Haftaici;6;2011
13.06.2011;;1,42;1604,45;52,33;72,84;20,5;;Trafik;Haftaici;6;2011
12.06.2011;;3;1372,87;41,92;48,31;6,4;;Trafik;Haftasonu ;6;2011
11.06.2011;29,03;3,01;1125,26;45;54,42;9,41;;Trafik;Haftasonu ;6;2011
10.06.2011;52,29;3,58;1465,78;56,54;73,94;17,4;;Trafik;Haftaici;6;2011
9.06.2011;64,28;3,98;1129,06;49,24;63,76;14,52;42,7;Trafik;Haftaici;6;2011
8.06.2011;78,45;4,07;1363,68;63,38;89,85;26,47;;Trafik;Haftaici;6;2011
7.06.2011;49,21;3,56;1124,4;54,73;72,96;18,23;;Trafik;Haftaici;6;2011
6.06.2011;46,65;2,87;1715,45;51,94;90,87;38,93;;Trafik;Haftaici;6;2011
5.06.2011;38,47;3;1185,49;36,6;48,77;12,17;;Trafik;Haftasonu ;6;2011
4.06.2011;77,49;2,43;1547,83;34,42;39,64;5,22;;Trafik;Haftasonu ;6;2011
3.06.2011;39,23;2,68;959,3;39,8;46,27;6,48;;Trafik;Haftaici;6;2011
2.06.2011;48,37;3,44;1280,68;53,26;70,6;17,34;;Trafik;Haftaici;6;2011
1.06.2011;41,63;3,59;1169,6;60,45;69,27;8,84;;Trafik;Haftaici;6;2011
31.05.2011;38,34;3,44;1242,51;47,96;65;17,04;;Trafik;Haftaici;5;2011
30.05.2011;43,87;3,52;1341,56;48,36;74,88;26,52;;Trafik;Haftaici;5;2011
29.05.2011;52,49;2,88;1286,23;54,99;76,53;21,54;;Trafik;Haftasonu ;5;2011
28.05.2011;40,75;2,67;1572,87;61,36;91,7;30,34;;Trafik;Haftasonu ;5;2011
27.05.2011;29,29;2,92;957,77;26,14;28,52;2,38;;Trafik;Haftaici;5;2011
26.05.2011;72,78;3,36;1621,33;58,68;102,3;43,62;;Trafik;Haftaici;5;2011
25.05.2011;76,25;3,4;1864,79;65,72;126,13;60,41;37,02;Trafik;Haftaici;5;2011
24.05.2011;56,31;3,73;1314,92;32,88;64,75;31,86;;Trafik;Haftaici;5;2011
23.05.2011;40,49;3,57;984,5;28,64;34,25;5,61;;Trafik;Haftaici;5;2011
22.05.2011;30,76;3,67;1060,79;34,62;41,54;6,92;;Trafik;Haftasonu ;5;2011
21.05.2011;35,19;3,71;1005,3;50,48;62,6;12,12;;Trafik;Haftasonu ;5;2011
20.05.2011;32,62;2,58;1410,63;52,67;67,72;15,05;;Trafik;Haftaici;5;2011
19.05.2011;63,39;4,01;1236,76;55,58;67,27;11,69;43,9;Trafik;Haftaici;5;2011
18.05.2011;44,64;2,93;1163,27;41,71;46,43;4,72;;Trafik;Haftaici;5;2011
17.05.2011;45,18;2,5;1323,67;45,73;68,88;23,15;;Trafik;Haftaici;5;2011
16.05.2011;64,36;4,26;1413,71;62,3;109,36;47,05;;Trafik;Haftaici;5;2011
15.05.2011;39,9;3,41;1022,75;36,16;43,14;6,98;;Trafik;Haftasonu ;5;2011
14.05.2011;42,72;2,62;1336,42;44,27;50,75;6,47;;Trafik;Haftasonu ;5;2011
13.05.2011;28,72;2,42;1478,55;55,98;82,46;26,48;;Trafik;Haftaici;5;2011
12.05.2011;36,19;1,35;793,15;61,53;82,12;20,59;;Trafik;Haftaici;5;2011
11.05.2011;50,5;2,12;921,38;60,94;73,26;12,32;;Trafik;Haftaici;5;2011
10.05.2011;55,95;1,61;930,63;63,72;88,11;24,39;;Trafik;Haftaici;5;2011
9.05.2011;33,66;1,98;736,22;49,04;56,03;6,99;;Trafik;Haftaici;5;2011
8.05.2011;43,87;2;1008,14;51,09;64,49;13,4;;Trafik;Haftasonu ;5;2011
7.05.2011;25,29;1,09;703,32;25,07;26,41;1,34;;Trafik;Haftasonu ;5;2011
6.05.2011;29,97;0,56;591,35;30,04;35,89;5,85;;Trafik;Haftaici;5;2011
5.05.2011;36,49;1,34;795,98;46,87;62,23;15,36;;Trafik;Haftaici;5;2011
4.05.2011;61,16;1,74;732,09;51,19;65,5;14,31;;Trafik;Haftaici;5;2011
3.05.2011;54,53;4,2;893,47;68,15;94,5;26,35;38,36;Trafik;Haftaici;5;2011
2.05.2011;89,7;2,44;913,24;57,93;74,92;16,99;45,12;Trafik;Haftaici;5;2011
1.05.2011;55,46;2,64;1083,03;53,76;86,55;32,79;;Trafik;Haftasonu ;5;2011
30.04.2011;39,41;4,19;659,56;56,39;78,47;22,07;;Trafik;Haftasonu ;4;2011
29.04.2011;86,99;3,83;1076,19;57,39;84,81;27,43;64,62;Trafik;Haftaici;4;2011
28.04.2011;51,66;4,49;1106,27;52,33;63,49;11,17;;Trafik;Haftaici;4;2011
27.04.2011;34,66;3,36;887,39;43,52;51,89;8,37;;Trafik;Haftaici;4;2011
26.04.2011;103,98;3,44;2003,03;72,5;147,95;75,45;;Trafik;Haftaici;4;2011
25.04.2011;43,67;2,71;;46,45;56,32;9,87;;Trafik;Haftaici;4;2011
24.04.2011;46,37;3,25;806,6;73,94;119,77;45,83;;Trafik;Haftasonu ;4;2011
23.04.2011;47,38;9,36;515,29;51,34;60,25;8,91;;Trafik;Haftasonu ;4;2011
22.04.2011;46,26;6,53;873,78;54,39;78,21;23,82;;Trafik;Haftaici;4;2011
21.04.2011;34,74;5,09;452,03;37,27;43,95;6,68;;Trafik;Haftaici;4;2011
20.04.2011;32,04;7,62;660,32;59,56;75,09;15,54;;Trafik;Haftaici;4;2011
19.04.2011;66,31;1,65;1063,39;81,61;146,98;65,38;;Trafik;Haftaici;4;2011
18.04.2011;89,4;4,24;982,78;65,4;119,88;54,48;;Trafik;Haftaici;4;2011
17.04.2011;106,33;8,73;1194,26;69,05;104,29;35,23;59,79;Trafik;Haftasonu ;4;2011
16.04.2011;46,88;12,52;696,04;79,15;99,97;20,82;;Trafik;Haftasonu ;4;2011
15.04.2011;58,5;11,02;1195,11;68,38;115,83;47,45;;Trafik;Haftaici;4;2011
14.04.2011;39,18;8,02;559,97;45,85;57,09;11,25;;Trafik;Haftaici;4;2011
13.04.2011;41,12;17,15;496,12;62,75;79,79;17,04;;Trafik;Haftaici;4;2011
12.04.2011;30,23;5,36;778,26;50,11;62,24;12,13;;Trafik;Haftaici;4;2011
11.04.2011;25,63;7,8;586,06;42,49;52,42;9,94;;Trafik;Haftaici;4;2011
10.04.2011;33,77;2,75;444,63;51,04;62,64;11,61;;Trafik;Haftasonu ;4;2011
9.04.2011;38,62;12,33;384,34;49,2;58,61;9,42;;Trafik;Haftasonu ;4;2011
8.04.2011;30,25;10;424,31;50,79;64,43;13,64;;Trafik;Haftaici;4;2011
7.04.2011;49,43;7,99;893,8;68,11;109,04;40,93;;Trafik;Haftaici;4;2011
6.04.2011;41,69;13,81;706,4;55,84;82,84;27,32;;Trafik;Haftaici;4;2011
5.04.2011;89,32;10,48;1487,98;79,05;165,27;86,36;;Trafik;Haftaici;4;2011
4.04.2011;82,63;9,64;1470,01;79,41;144;64,87;;Trafik;Haftaici;4;2011
3.04.2011;34,47;12,93;821,23;49,99;56,9;7,28;;Trafik;Haftasonu ;4;2011
2.04.2011;39,17;6,65;743,9;61,23;74,62;13,75;;Trafik;Haftasonu ;4;2011
1.04.2011;77,84;16,88;1239,81;77,1;114,04;37,09;;Trafik;Haftaici;4;2011
31.03.2011;101,69;22,15;1232,69;79,33;151,77;72,44;51,82;Trafik;Haftaici;3;2011
30.03.2011;90,44;21,31;1352,54;82,21;126,27;44,07;;Trafik;Haftaici;3;2011
29.03.2011;91,59;16,98;1175,87;81,7;147,23;65,54;;Trafik;Haftaici;3;2011
28.03.2011;;;;103,23;156,47;53,49;;Trafik;Haftaici;3;2011
24.03.2011;53,58;18,55;1333,21;123,32;134,95;11,86;;Trafik;Haftaici;3;2011
23.03.2011;57,43;13,17;688,26;98,61;100,5;2,73;37,32;Trafik;Haftaici;3;2011
22.03.2011;50,72;14,21;765,99;110,68;123;12,46;;Trafik;Haftaici;3;2011
21.03.2011;44,14;7,53;744,53;118,49;131,56;13,35;;Trafik;Haftaici;3;2011
20.03.2011;43,64;40,35;2158,8;167,13;215,51;48,74;;Trafik;Haftasonu ;3;2011
19.03.2011;135,32;40,42;4660,85;225,09;368,99;143,91;;Trafik;Haftasonu ;3;2011
18.03.2011;42,5;30,24;2018,72;201,24;278,88;77,65;;Trafik;Haftaici;3;2011
17.03.2011;154,34;62,32;;310,87;542,16;231,29;98,65;Trafik;Haftaici;3;2011
16.03.2011;180,22;62,61;7556,76;303,39;530,37;226,99;104,72;Trafik;Haftaici;3;2011
15.03.2011;131,17;54,23;5752,63;280,2;443,7;163,5;72,6;Trafik;Haftaici;3;2011
14.03.2011;137,71;47,68;4945,44;318,69;468,52;149,82;97,43;Trafik;Haftaici;3;2011
13.03.2011;132,92;57,97;5263,94;305,28;400,37;95,09;88,86;Trafik;Haftasonu ;3;2011
12.03.2011;140,81;67,81;5079,11;308,68;426,42;117,74;92,93;Trafik;Haftasonu ;3;2011
11.03.2011;88,49;65,54;2932,32;228,22;278,61;50,39;;Trafik;Haftaici;3;2011
10.03.2011;43,83;;2272,14;196,06;257,84;61,78;;Trafik;Haftaici;3;2011
9.03.2011;35,34;2,36;1194,03;206,45;254,58;48,12;;Trafik;Haftaici;3;2011
8.03.2011;29,06;3,48;1322,48;69,08;71,95;3,27;;Trafik;Haftaici;3;2011
7.03.2011;23,51;1,62;862,35;96,55;102,56;6,13;;Trafik;Haftaici;3;2011
6.03.2011;80,28;22;5326,63;286,88;499,63;212,75;60,61;Trafik;Haftasonu ;3;2011
5.03.2011;114,94;34,71;5846,63;251,72;437,76;186,06;;Trafik;Haftasonu ;3;2011
4.03.2011;75,3;63,67;2572,35;220,02;298,15;78,13;43,44;Trafik;Haftaici;3;2011
3.03.2011;122,75;38,32;4963,33;257,78;410,59;152,81;87,31;Trafik;Haftaici;3;2011
2.03.2011;58,75;58,54;2325,58;166,92;217,8;50,94;;Trafik;Haftaici;3;2011
1.03.2011;82,2;41,46;4536,75;237,09;405,94;168,85;55,2;Trafik;Haftaici;3;2011
28.02.2011;59,92;29,64;2159,57;161,46;194,12;32,66;38,63;Trafik;Haftaici;2;2011
27.02.2011;37,83;25,82;1574,72;125,31;140,47;15,23;;Trafik;Haftasonu ;2;2011
26.02.2011;42,05;23,42;2475,88;179,91;255,48;75,57;;Trafik;Haftasonu ;2;2011
25.02.2011;53,28;33,18;2102,45;126,08;144,98;19,43;;Trafik;Haftaici;2;2011
24.02.2011;81,01;19,77;1346,26;;;;54,28;Trafik;Haftaici;2;2011
23.02.2011;90,98;22,91;1590,33;;;;53,02;Trafik;Haftaici;2;2011
22.02.2011;87,04;26,87;;230,69;382,58;151,89;;Trafik;Haftaici;2;2011
21.02.2011;45,06;48,64;;191,04;261,75;70,72;;Trafik;Haftaici;2;2011
20.02.2011;59,1;19,67;;159,86;208,92;49,06;41,25;Trafik;Haftasonu ;2;2011
19.02.2011;91,38;11,82;;320,92;612,87;291,94;65,81;Trafik;Haftasonu ;2;2011
18.02.2011;143,46;63,53;;243,64;425,42;181,79;;Trafik;Haftaici;2;2011
17.02.2011;105,8;52,55;8014,99;298,9;457,44;158,54;;Trafik;Haftaici;2;2011
16.02.2011;125,11;41,88;7592,97;;;;89,37;Trafik;Haftaici;2;2011
15.02.2011;54,3;31,47;1949,32;;;;;Trafik;Haftaici;2;2011
14.02.2011;68,18;78,89;3935,86;;;;52,48;Trafik;Haftaici;2;2011
13.02.2011;114,05;55,67;8676,86;;;;;Trafik;Haftasonu ;2;2011
12.02.2011;111,92;81,09;5960,33;;;;75,28;Trafik;Haftasonu ;2;2011
11.02.2011;88,32;27,01;8184,59;;;;;Trafik;Haftaici;2;2011
10.02.2011;45,92;44,7;3298,42;;;;;Trafik;Haftaici;2;2011
9.02.2011;150,47;85,31;;551,43;939,96;388,53;106,85;Trafik;Haftaici;2;2011
8.02.2011;138,23;81,62;9850,9;568,01;973,73;405,72;;Trafik;Haftaici;2;2011
7.02.2011;248,67;137,11;10615,45;819,79;1374,13;554,33;154,71;Trafik;Haftaici;2;2011
6.02.2011;150,46;67,99;8641,08;580,78;973,98;393,2;100,91;Trafik;Haftasonu ;2;2011
5.02.2011;139,27;71,29;6314,88;528,95;741,3;212,36;91,84;Trafik;Haftasonu ;2;2011
4.02.2011;100,94;66,54;6243,04;383,07;550,18;167,12;79,8;Trafik;Haftaici;2;2011
3.02.2011;99,08;62,73;3829,48;458,6;573,57;114,96;64,66;Trafik;Haftaici;2;2011
2.02.2011;81,31;86,23;5786,82;403;568,71;165,71;;Trafik;Haftaici;2;2011
1.02.2011;88,23;46,53;4274,98;359,17;484,89;125,71;54,29;Trafik;Haftaici;2;2011
31.01.2011;65,17;31,42;3125,27;293,69;364,41;70,72;;Trafik;Haftaici;1;2011
30.01.2011;52,32;5,32;3080,01;249,83;319,11;69,27;;Trafik;Haftasonu ;1;2011
29.01.2011;39,68;11,69;2021,75;182,41;203,98;21,57;;Trafik;Haftasonu ;1;2011
28.01.2011;58,17;60,97;2660,9;239,9;278,87;38,97;48,21;Trafik;Haftaici;1;2011
27.01.2011;75,84;39,39;3893,33;353,92;520,1;166,18;;Trafik;Haftaici;1;2011
26.01.2011;60,35;10,59;3218,17;351,08;515,29;164,2;;Trafik;Haftaici;1;2011
25.01.2011;33,22;3,74;2727,38;368,84;488,35;119,51;;Trafik;Haftaici;1;2011
24.01.2011;39,3;25,58;4284,18;384,06;576,62;192,56;;Trafik;Haftaici;1;2011
23.01.2011;29,81;47,33;625,16;76,64;120,96;44,32;;Trafik;Haftasonu ;1;2011
22.01.2011;107,32;59,72;1564,48;78,96;254,62;176,12;73,11;Trafik;Haftasonu ;1;2011
